fight_name,fighter_0,fighter_1,winner,method,round_end,date,fight_id
Ryan LaFlare v Mike Pierce 2015-12-11,664,998,0,Decision,3,2015-12-11,3260
Gabriel Gonzaga v Konstantin Erokhin 2015-12-11,955,997,0,Decision,3,2015-12-11,3261
Julian Erosa v Marcin Wrzosek 2015-12-11,550,996,0,Decision,3,2015-12-11,3262
Tatsuya Kawajiri v Jason Knight 2015-12-11,928,654,0,Decision,3,2015-12-11,3263
Joe Lauzon v Evan Dunham 2015-12-11,333,665,1,Decision,3,2015-12-11,3264
Edson Barboza v Tony Ferguson 2015-12-11,423,529,1,Submission,2,2015-12-11,3265
Artem Lobov v Ryan Hall 2015-12-11,656,503,1,Decision,3,2015-12-11,3266
Frankie Edgar v Chad Mendes 2015-12-11,184,619,0,KO/TKO,1,2015-12-11,3267
Court McGee v Marcio Alexandre Junior 2015-12-12,345,995,0,Decision,3,2015-12-12,3268
John Makdessi v Yancy Medeiros 2015-12-12,9,103,1,Decision,3,2015-12-12,3269
Joe Proctor v Magomed Mustafaev 2015-12-12,840,77,1,KO/TKO,1,2015-12-12,3270
Leonardo Santos v Kevin Lee 2015-12-12,543,0,0,KO/TKO,1,2015-12-12,3271
Warlley Alves v Colby Covington 2015-12-12,263,211,0,Submission,1,2015-12-12,3272
Tecia Torres v Jocelyn Jones-Lybarger 2015-12-12,464,862,0,Decision,3,2015-12-12,3273
Urijah Faber v Frankie Saenz 2015-12-12,219,579,0,Decision,3,2015-12-12,3274
Max Holloway v Jeremy Stephens 2015-12-12,212,332,0,Decision,3,2015-12-12,3275
Demian Maia v Gunnar Nelson 2015-12-12,2,380,0,Decision,3,2015-12-12,3276
Jacare Souza v Yoel Romero 2015-12-12,253,23,1,Decision,3,2015-12-12,3277
Chris Weidman v Luke Rockhold 2015-12-12,330,509,1,KO/TKO,4,2015-12-12,3278
Jose Aldo v Conor McGregor 2015-12-12,217,162,1,KO/TKO,1,2015-12-12,3279
Francis Ngannou v Luis Henrique 2015-12-19,516,666,0,KO/TKO,2,2015-12-19,3280
Hayder Hassan v Vicente Luque 2015-12-19,994,301,1,Submission,1,2015-12-19,3281
Kamaru Usman v Leon Edwards 2015-12-19,210,490,0,Decision,3,2015-12-19,3282
Nik Lentz v Danny Castillo 2015-12-19,151,993,0,Decision,3,2015-12-19,3283
Josh Samman v Tamdan McCrory 2015-12-19,933,903,1,Submission,3,2015-12-19,3284
Sarah Kaufman v Valentina Shevchenko 2015-12-19,992,120,1,Decision,3,2015-12-19,3285
CB Dollaway v Nate Marquardt 2015-12-19,673,785,1,KO/TKO,2,2015-12-19,3286
Charles Oliveira v Myles Jury 2015-12-19,1,601,0,Submission,1,2015-12-19,3287
Randa Markos v Karolina Kowalkiewicz 2015-12-19,13,72,1,Decision,3,2015-12-19,3288
Michael Johnson v Nate Diaz 2015-12-19,315,297,1,Decision,3,2015-12-19,3289
Junior Dos Santos v Alistair Overeem 2015-12-19,141,234,1,KO/TKO,2,2015-12-19,3290
Rafael Dos Anjos v Donald Cerrone 2015-12-19,142,163,0,KO/TKO,1,2015-12-19,3291
Sheldon Westcott v Edgar Garcia 2016-01-02,990,991,0,KO/TKO,1,2016-01-02,3292
Joe Soto v Michinori Tanaka 2016-01-02,759,858,1,Decision,3,2016-01-02,3293
Dustin Poirier v Joe Duffy 2016-01-02,422,582,0,Decision,3,2016-01-02,3294
Scott Holtzman v Drew Dober 2016-01-02,109,178,1,Decision,3,2016-01-02,3295
Justine Kish v Nina Ansaroff 2016-01-02,152,532,0,Decision,3,2016-01-02,3296
Kyle Noke v Alex Morono 2016-01-02,879,132,1,Decision,3,2016-01-02,3297
Michael McDonald v Masanori Kanehara 2016-01-02,932,989,0,Submission,2,2016-01-02,3298
Abel Trujillo v Tony Sims 2016-01-02,766,988,0,Submission,1,2016-01-02,3299
Diego Brandao v Brian Ortega 2016-01-02,987,623,1,Submission,3,2016-01-02,3300
Lorenz Larkin v Albert Tumenov 2016-01-02,925,901,1,Decision,3,2016-01-02,3301
Stipe Miocic v Andrei Arlovski 2016-01-02,451,308,0,KO/TKO,1,2016-01-02,3302
Robbie Lawler v Carlos Condit 2016-01-02,470,618,0,Decision,5,2016-01-02,3303
Francimar Barroso v Elvis Mutapcic 2016-01-17,762,878,0,Decision,3,2016-01-17,3304
Rob Font v Joey Gomez 2016-01-17,240,913,0,KO/TKO,2,2016-01-17,3305
Charles Rosa v Kyle Bochniak 2016-01-17,337,341,0,Decision,3,2016-01-17,3306
Ilir Latifi v Sean O'Connell 2016-01-17,127,873,0,KO/TKO,1,2016-01-17,3307
Paul Felder v Daron Cruickshank 2016-01-17,68,986,0,Submission,3,2016-01-17,3308
Maximo Blanco v Luke Sanders 2016-01-17,910,603,1,Submission,1,2016-01-17,3309
Chris Wade v Mehdi Baghdad 2016-01-17,813,941,0,Submission,1,2016-01-17,3310
Tim Boetsch v Ed Herman 2016-01-17,587,278,1,KO/TKO,2,2016-01-17,3311
Patrick Cote v Ben Saunders 2016-01-17,847,227,0,KO/TKO,2,2016-01-17,3312
Ross Pearson v Francisco Trinaldo 2016-01-17,576,8,1,Decision,3,2016-01-17,3313
Travis Browne v Matt Mitrione 2016-01-17,819,985,0,KO/TKO,3,2016-01-17,3314
Anthony Pettis v Eddie Alvarez 2016-01-17,170,694,1,Decision,3,2016-01-17,3315
TJ Dillashaw v Dominick Cruz 2016-01-17,612,864,1,Decision,5,2016-01-17,3316
Anthony Rocco Martin v Felipe Olivieri 2016-01-30,280,984,0,Submission,3,2016-01-30,3317
Matt Dwyer v Randy Brown 2016-01-30,983,264,1,Decision,3,2016-01-30,3318
Alex Caceres v Masio Fullen 2016-01-30,493,982,0,Decision,3,2016-01-30,3319
George Sullivan v Alexander Yakovlev 2016-01-30,688,290,1,KO/TKO,1,2016-01-30,3320
Dustin Ortiz v Wilson Reis 2016-01-30,613,571,1,Decision,3,2016-01-30,3321
Rafael Natal v Kevin Casey 2016-01-30,810,921,0,KO/TKO,3,2016-01-30,3322
Olivier Aubin-Mercier v Diego Ferreira 2016-01-30,481,171,1,Decision,3,2016-01-30,3323
Tarec Saffiedine v Jake Ellenberger 2016-01-30,828,684,0,Decision,3,2016-01-30,3324
Sage Northcutt v Bryan Barberena 2016-01-30,702,523,1,Submission,2,2016-01-30,3325
Iuri Alcantara v Jimmie Rivera 2016-01-30,687,530,1,Decision,3,2016-01-30,3326
Josh Barnett v Ben Rothwell 2016-01-30,916,237,1,Submission,2,2016-01-30,3327
Anthony Johnson v Ryan Bader 2016-01-30,845,887,0,KO/TKO,1,2016-01-30,3328
Artem Lobov v Alex White 2016-02-06,656,322,1,Decision,3,2016-02-06,3329
Mickey Gall v Mike Jackson 2016-02-06,474,723,0,Submission,1,2016-02-06,3330
Noad Lahat v Diego Rivas 2016-02-06,981,731,1,KO/TKO,2,2016-02-06,3331
Ray Borg v Justin Scoggins 2016-02-06,101,703,1,Decision,3,2016-02-06,3332
Derrick Lewis v Damian Grabowski 2016-02-06,126,811,0,KO/TKO,1,2016-02-06,3333
Joshua Burkman v KJ Noons 2016-02-06,752,980,0,Decision,3,2016-02-06,3334
Mike Pyle v Sean Spencer 2016-02-06,748,915,0,KO/TKO,3,2016-02-06,3335
Misha Cirkunov v Alex Nicholson 2016-02-06,412,833,0,Submission,2,2016-02-06,3336
Joseph Benavidez v Zach Makovsky 2016-02-06,44,872,0,Decision,3,2016-02-06,3337
Ovince Saint Preux v Rafael Feijao 2016-02-06,382,979,0,Decision,3,2016-02-06,3338
Roy Nelson v Jared Rosholt 2016-02-06,841,978,0,Decision,3,2016-02-06,3339
Johny Hendricks v Stephen Thompson 2016-02-06,790,300,1,KO/TKO,1,2016-02-06,3340
Anthony Hamilton v Shamil Abdurakhimov 2016-02-21,784,426,1,Decision,3,2016-02-21,3341
Lauren Murphy v Kelly Faszholz 2016-02-21,130,905,0,KO/TKO,3,2016-02-21,3342
Marion Reneau v Ashlee Evans-Smith 2016-02-21,588,602,1,Decision,3,2016-02-21,3343
Jonavin Webb v Nathan Coy 2016-02-21,977,844,1,Decision,3,2016-02-21,3344
Anthony Smith v Leonardo Augusto Leleco 2016-02-21,538,912,0,Decision,3,2016-02-21,3345
Daniel Sarafian v Oluwale Bamgbose 2016-02-21,976,767,1,KO/TKO,1,2016-02-21,3346
Alex Garcia v Sean Strickland 2016-02-21,657,658,1,KO/TKO,3,2016-02-21,3347
James Krause v Shane Campbell 2016-02-21,129,922,0,Decision,3,2016-02-21,3348
Chris Camozzi v Joe Riggs 2016-02-21,834,975,0,KO/TKO,1,2016-02-21,3349
Dennis Bermudez v Tatsuya Kawajiri 2016-02-21,616,928,0,Decision,3,2016-02-21,3350
Cody Garbrandt v Augusto Mendes 2016-02-21,591,843,0,KO/TKO,1,2016-02-21,3351
Derek Brunson v Roan Carneiro 2016-02-21,454,857,0,KO/TKO,1,2016-02-21,3352
Donald Cerrone v Alex Oliveira 2016-02-21,163,30,0,Submission,1,2016-02-21,3353
David Teymur v Martin Svensson 2016-02-27,609,974,0,KO/TKO,2,2016-02-27,3354
Teemu Packalen v Thibault Gouti 2016-02-27,432,659,0,Submission,1,2016-02-27,3355
Daniel Omielanczuk v Jarjis Danho 2016-02-27,818,973,0,Decision,3,2016-02-27,3356
Norman Parke v Rustam Khabilov 2016-02-27,972,284,1,Decision,3,2016-02-27,3357
Bradley Scott v Krzysztof Jotko 2016-02-27,730,483,1,Decision,3,2016-02-27,3358
Arnold Allen v Yaotzin Meza 2016-02-27,150,971,0,Decision,3,2016-02-27,3359
Scott Askham v Chris Dempsey 2016-02-27,850,970,0,KO/TKO,1,2016-02-27,3360
Davey Grant v Marlon Vera 2016-02-27,295,359,0,Decision,3,2016-02-27,3361
Mike Wilkinson v Makwan Amirkhani 2016-02-27,969,305,1,Decision,3,2016-02-27,3362
Francisco Rivera v Brad Pickett 2016-02-27,929,849,1,Decision,3,2016-02-27,3363
Tom Breese v Keita Nakamura 2016-02-27,57,567,0,Decision,3,2016-02-27,3364
Gegard Mousasi v Thales Leites 2016-02-27,846,668,0,Decision,3,2016-02-27,3365
Anderson Silva v Michael Bisping 2016-02-27,552,776,1,Decision,5,2016-02-27,3366
Julian Erosa v Teruto Ishihara 2016-03-05,550,607,1,KO/TKO,2,2016-03-05,3367
Jason Saggo v Justin Salas 2016-03-05,803,968,0,KO/TKO,1,2016-03-05,3368
Diego Sanchez v Jim Miller 2016-03-05,94,108,0,Decision,3,2016-03-05,3369
Darren Elkins v Chas Skelly 2016-03-05,502,417,0,Decision,3,2016-03-05,3370
Vitor Miranda v Marcelo Guimaraes 2016-03-05,698,967,0,KO/TKO,2,2016-03-05,3371
Erick Silva v Nordine Taleb 2016-03-05,768,435,1,KO/TKO,2,2016-03-05,3372
Brandon Thatch v Siyar Bahadurzada 2016-03-05,865,387,1,Submission,3,2016-03-05,3373
Amanda Nunes v Valentina Shevchenko 2016-03-05,214,120,0,Decision,3,2016-03-05,3374
Corey Anderson v Tom Lawlor 2016-03-05,92,966,0,Decision,3,2016-03-05,3375
Gian Villante v Ilir Latifi 2016-03-05,595,127,1,Decision,3,2016-03-05,3376
Holly Holm v Miesha Tate 2016-03-05,164,894,1,Submission,5,2016-03-05,3377
Conor McGregor v Nate Diaz 2016-03-05,162,297,1,Submission,2,2016-03-05,3378
Alan Patrick v Damien Brown 2016-03-19,662,754,0,Decision,3,2016-03-19,3379
Ross Pearson v Chad Laprise 2016-03-19,576,625,0,Decision,3,2016-03-19,3380
Richard Walsh v Viscardi Andrade 2016-03-19,882,965,1,Decision,3,2016-03-19,3381
Leslie Smith v Rin Nakai 2016-03-19,817,964,0,Decision,3,2016-03-19,3382
Dan Hooker v Mark Eddiva 2016-03-19,69,963,0,Submission,1,2016-03-19,3383
Brendan O'Reilly v Alan Jouban 2016-03-19,877,569,1,KO/TKO,1,2016-03-19,3384
Bec Rawlings v Seohee Ham 2016-03-19,741,881,0,Decision,3,2016-03-19,3385
James Te Huna v Steve Bosse 2016-03-19,962,946,1,KO/TKO,1,2016-03-19,3386
Daniel Kelly v Antonio Carlos Junior 2016-03-19,729,411,0,KO/TKO,3,2016-03-19,3387
Jake Matthews v Johnny Case 2016-03-19,82,825,0,Submission,3,2016-03-19,3388
Hector Lombard v Neil Magny 2016-03-19,669,28,1,KO/TKO,3,2016-03-19,3389
Mark Hunt v Frank Mir 2016-03-19,628,961,0,KO/TKO,1,2016-03-19,3390
Alessio Di Chirico v Bojan Velickovic 2016-04-10,386,781,1,Decision,3,2016-04-10,3391
Jared Cannonier v Cyril Asker 2016-04-10,378,753,0,KO/TKO,1,2016-04-10,3392
Rob Whiteford v Lucas Martins 2016-04-10,959,960,1,Decision,3,2016-04-10,3393
Filip Pejic v Damian Stasiak 2016-04-10,958,701,1,Submission,1,2016-04-10,3394
Mairbek Taisumov v Damir Hadzovic 2016-04-10,427,5,0,KO/TKO,1,2016-04-10,3395
Ian Entwistle v Alejandro Perez 2016-04-10,957,512,1,KO/TKO,1,2016-04-10,3396
Nicolas Dalby v Zak Cummings 2016-04-10,383,436,1,Decision,3,2016-04-10,3397
Maryna Moroz v Cristina Stanciu 2016-04-10,17,934,0,Decision,3,2016-04-10,3398
Igor Pokrajac v Jan Blachowicz 2016-04-10,956,93,1,Decision,3,2016-04-10,3399
Tim Johnson v Marcin Tybura 2016-04-10,757,58,0,Decision,3,2016-04-10,3400
Francis Ngannou v Curtis Blaydes 2016-04-10,516,140,0,TKO,2,2016-04-10,3401
Derrick Lewis v Gabriel Gonzaga 2016-04-10,126,955,0,KO/TKO,1,2016-04-10,3402
Ben Rothwell v Junior Dos Santos 2016-04-10,237,141,1,Decision,5,2016-04-10,3403
Elizeu Zaleski dos Santos v Omari Akhmedov 2016-04-16,14,225,0,KO/TKO,3,2016-04-16,3404
Oluwale Bamgbose v Cezar Ferreira 2016-04-16,767,498,1,Decision,3,2016-04-16,3405
John Dodson v Manvel Gamburyan 2016-04-16,106,888,0,KO/TKO,1,2016-04-16,3406
Randy Brown v Michael Graves 2016-04-16,264,954,1,Submission,2,2016-04-16,3407
Court McGee v Santiago Ponzinibbio 2016-04-16,345,646,1,KO/TKO,1,2016-04-16,3408
Bethe Correia v Raquel Pennington 2016-04-16,404,165,1,Decision,3,2016-04-16,3409
Beneil Dariush v Michael Chiesa 2016-04-16,26,143,1,Submission,2,2016-04-16,3410
Cub Swanson v Hacran Dias 2016-04-16,349,791,0,Decision,3,2016-04-16,3411
Khabib Nurmagomedov v Darrell Horcher 2016-04-16,421,641,0,KO/TKO,2,2016-04-16,3412
Rose Namajunas v Tecia Torres 2016-04-16,551,464,0,Decision,3,2016-04-16,3413
Glover Teixeira v Rashad Evans 2016-04-16,408,724,0,KO/TKO,1,2016-04-16,3414
Efrain Escudero v Kevin Lee 2016-04-23,953,0,1,Decision,3,2016-04-23,3415
Marcos Rogerio de Lima v Clint Hester 2016-04-23,1123,952,0,Submission,1,2016-04-23,3416
Walt Harris v Cody East 2016-04-23,491,904,0,KO/TKO,1,2016-04-23,3417
Glaico Franca v James Vick 2016-04-23,908,352,1,Decision,3,2016-04-23,3418
Carla Esparza v Juliana Lima 2016-04-23,392,761,0,Decision,3,2016-04-23,3419
Danny Roberts v Dominique Steele 2016-04-23,276,830,0,Decision,3,2016-04-23,3420
Sergio Pettis v Chris Kelades 2016-04-23,400,951,0,Decision,3,2016-04-23,3421
Yair Rodriguez v Andre Fili 2016-04-23,331,174,0,KO/TKO,2,2016-04-23,3422
Robert Whittaker v Rafael Natal 2016-04-23,365,810,0,Decision,3,2016-04-23,3423
Anthony Pettis v Edson Barboza 2016-04-23,170,423,1,Decision,3,2016-04-23,3424
Demetrious Johnson v Henry Cejudo 2016-04-23,691,528,0,KO/TKO,1,2016-04-23,3425
Jon Jones v Ovince Saint Preux 2016-04-23,118,382,0,Decision,5,2016-04-23,3426
Ulka Sasaki v Willie Gates 2016-05-08,648,950,0,Submission,2,2016-05-08,3427
Leon Edwards v Dominic Waters 2016-05-08,490,949,0,Decision,3,2016-05-08,3428
Kyoji Horiguchi v Neil Seery 2016-05-08,890,815,0,Decision,3,2016-05-08,3429
Yan Cabral v Reza Madadi 2016-05-08,948,835,1,KO/TKO,3,2016-05-08,3430
Jon Tuck v Josh Emmett 2016-05-08,690,497,1,Decision,3,2016-05-08,3431
Magnus Cedenblad v Garreth McLellan 2016-05-08,889,852,0,KO/TKO,2,2016-05-08,3432
Rustam Khabilov v Chris Wade 2016-05-08,284,813,0,Decision,3,2016-05-08,3433
Karolina Kowalkiewicz v Heather Jo Clark 2016-05-08,72,895,0,Decision,3,2016-05-08,3434
Nikita Krylov v Francimar Barroso 2016-05-08,7,762,0,Submission,2,2016-05-08,3435
Germaine de Randamie v Anna Elmose 2016-05-08,215,892,0,KO/TKO,1,2016-05-08,3436
Albert Tumenov v Gunnar Nelson 2016-05-08,901,380,1,Submission,2,2016-05-08,3437
Antonio Silva v Stefan Struve 2016-05-08,906,236,1,KO/TKO,1,2016-05-08,3438
Alistair Overeem v Andrei Arlovski 2016-05-08,234,308,0,KO/TKO,2,2016-05-08,3439
Renato Moicano v Zubaira Tukhugov 2016-05-14,4,79,0,Decision,3,2016-05-14,3440
Rogerio Nogueira v Patrick Cummins 2016-05-14,553,549,0,KO/TKO,1,2016-05-14,3441
John Lineker v Rob Font 2016-05-14,563,240,0,Decision,3,2016-05-14,3442
Francisco Trinaldo v Yancy Medeiros 2016-05-14,8,103,0,Decision,3,2016-05-14,3443
Thiago Santos v Nate Marquardt 2016-05-14,508,785,0,KO/TKO,1,2016-05-14,3444
Demian Maia v Matt Brown 2016-05-14,2,226,0,Submission,3,2016-05-14,3445
Warlley Alves v Bryan Barberena 2016-05-14,263,523,1,Decision,3,2016-05-14,3446
Mauricio Rua v Corey Anderson 2016-05-14,626,92,0,Decision,3,2016-05-14,3447
Cris Cyborg v Leslie Smith 2016-05-14,480,817,0,KO/TKO,1,2016-05-14,3448
Jacare Souza v Vitor Belfort 2016-05-14,253,734,0,KO/TKO,1,2016-05-14,3449
Fabricio Werdum v Stipe Miocic 2016-05-14,742,451,1,KO/TKO,1,2016-05-14,3450
Chris de la Rocha v Adam Milstead 2016-05-29,622,621,1,KO/TKO,2,2016-05-29,3451
Aljamain Sterling v Bryan Caraway 2016-05-29,533,636,1,Decision,3,2016-05-29,3452
Erik Koch v Shane Campbell 2016-05-29,488,922,0,Submission,2,2016-05-29,3453
Jake Collier v Alberto Uda 2016-05-29,787,926,0,KO/TKO,2,2016-05-29,3454
Abel Trujillo v Jordan Rinaldi 2016-05-29,766,581,0,Decision,3,2016-05-29,3455
Sara McMann v Jessica Eye 2016-05-29,156,230,0,Decision,3,2016-05-29,3456
Joshua Burkman v Paul Felder 2016-05-29,752,68,1,Decision,3,2016-05-29,3457
Jorge Masvidal v Lorenz Larkin 2016-05-29,296,925,1,Decision,3,2016-05-29,3458
Chris Camozzi v Vitor Miranda 2016-05-29,834,698,0,Decision,3,2016-05-29,3459
Tarec Saffiedine v Rick Story 2016-05-29,828,923,1,Decision,3,2016-05-29,3460
Renan Barao v Jeremy Stephens 2016-05-29,266,332,1,Decision,3,2016-05-29,3461
Thomas Almeida v Cody Garbrandt 2016-05-29,763,591,1,KO/TKO,1,2016-05-29,3462
Polo Reyes v Dong Hyun Ma 2016-06-04,397,200,0,KO/TKO,3,2016-06-04,3463
Jonathan Wilson v Henrique da Silva 2016-06-04,793,798,1,KO/TKO,2,2016-06-04,3464
Sean Strickland v Tom Breese 2016-06-04,658,57,0,Decision,3,2016-06-04,3465
Cole Miller v Alex Caceres 2016-06-04,866,493,1,Decision,3,2016-06-04,3466
Jessica Penne v Jessica Andrade 2016-06-04,838,439,1,KO/TKO,2,2016-06-04,3467
Beneil Dariush v James Vick 2016-06-04,26,352,0,KO/TKO,1,2016-06-04,3468
Brian Ortega v Clay Guida 2016-06-04,623,471,0,KO/TKO,3,2016-06-04,3469
Dustin Poirier v Bobby Green 2016-06-04,422,262,0,KO/TKO,1,2016-06-04,3470
Dan Henderson v Hector Lombard 2016-06-04,900,669,0,KO/TKO,2,2016-06-04,3471
Max Holloway v Ricardo Lamas 2016-06-04,212,535,0,Decision,3,2016-06-04,3472
Dominick Cruz v Urijah Faber 2016-06-04,864,219,0,Decision,5,2016-06-04,3473
Luke Rockhold v Michael Bisping 2016-06-04,509,776,1,KO/TKO,1,2016-06-04,3474
Ali Bagautinov v Geane Herrera 2016-06-18,891,884,0,Decision,3,2016-06-18,3475
Colby Covington v Jonathan Meunier 2016-06-18,211,883,0,Submission,3,2016-06-18,3476
Randa Markos v Jocelyn Jones-Lybarger 2016-06-18,13,862,0,Decision,3,2016-06-18,3477
Elias Theodorou v Sam Alvey 2016-06-18,558,494,0,Decision,3,2016-06-18,3478
Chris Beal v Joe Soto 2016-06-18,947,759,1,Submission,3,2016-06-18,3479
Tamdan McCrory v Krzysztof Jotko 2016-06-18,903,483,1,KO/TKO,1,2016-06-18,3480
Misha Cirkunov v Ion Cutelaba 2016-06-18,412,48,0,Submission,3,2016-06-18,3481
Jason Saggo v Leandro Silva 2016-06-18,803,920,0,Decision,3,2016-06-18,3482
Valerie Letourneau v Joanne Calderwood 2016-06-18,871,428,1,KO/TKO,3,2016-06-18,3483
Olivier Aubin-Mercier v Thibault Gouti 2016-06-18,481,659,0,Submission,3,2016-06-18,3484
Steve Bosse v Sean O'Connell 2016-06-18,946,873,0,Decision,3,2016-06-18,3485
Donald Cerrone v Patrick Cote 2016-06-18,163,847,0,KO/TKO,3,2016-06-18,3486
Rory MacDonald v Stephen Thompson 2016-06-18,945,300,1,Decision,5,2016-06-18,3487
Vicente Luque v Alvaro Herrera 2016-07-07,301,697,0,Submission,2,2016-07-07,3488
Marco Beltran v Reginaldo Vieira 2016-07-07,796,855,0,Submission,2,2016-07-07,3489
Gilbert Burns v Lukasz Sajewski 2016-07-07,3,902,0,Submission,1,2016-07-07,3490
Felipe Arantes v Jerrod Sanders 2016-07-07,715,944,0,Submission,2,2016-07-07,3491
Russell Doane v Pedro Munhoz 2016-07-07,749,534,1,Submission,1,2016-07-07,3492
Anthony Birchak v Dileno Lopes 2016-07-07,942,943,0,Decision,3,2016-07-07,3493
John Makdessi v Mehdi Baghdad 2016-07-07,9,941,0,Decision,3,2016-07-07,3494
Mike Pyle v Alberto Mina 2016-07-07,748,736,1,KO/TKO,2,2016-07-07,3495
Joe Duffy v Mitch Clarke 2016-07-07,582,804,0,Submission,1,2016-07-07,3496
Alan Jouban v Belal Muhammad 2016-07-07,569,433,0,Decision,3,2016-07-07,3497
Roy Nelson v Derrick Lewis 2016-07-07,841,126,1,Decision,3,2016-07-07,3498
Rafael Dos Anjos v Eddie Alvarez 2016-07-07,142,694,1,KO/TKO,1,2016-07-07,3499
Jingliang Li v Anton Zafir 2016-07-08,29,940,0,KO/TKO,1,2016-07-08,3500
Jake Matthews v Kevin Lee 2016-07-08,82,0,1,KO/TKO,1,2016-07-08,3501
Cezar Ferreira v Anthony Smith 2016-07-08,498,538,0,Decision,3,2016-07-08,3502
Cory Hendricks v Josh Stansbury 2016-07-08,939,826,1,Decision,3,2016-07-08,3503
John Moraga v Matheus Nicolau 2016-07-08,685,696,1,Decision,3,2016-07-08,3504
Gray Maynard v Fernando Bruno 2016-07-08,663,938,0,Decision,3,2016-07-08,3505
Joaquim Silva v Andrew Holbrook 2016-07-08,472,808,0,KO/TKO,1,2016-07-08,3506
Dooho Choi v Thiago Tavares 2016-07-08,188,937,0,KO/TKO,1,2016-07-08,3507
Ross Pearson v Will Brooks 2016-07-08,576,783,1,Decision,3,2016-07-08,3508
Tatiana Suarez v Amanda Cooper 2016-07-08,531,650,0,Submission,1,2016-07-08,3509
Andrew Sanchez v Khalil Rountree Jr. 2016-07-08,363,381,0,Decision,3,2016-07-08,3510
Joanna Jedrzejczyk v Claudia Gadelha 2016-07-08,25,511,0,Decision,5,2016-07-08,3511
Jim Miller v Takanori Gomi 2016-07-09,108,797,0,KO/TKO,1,2016-07-09,3512
Gegard Mousasi v Thiago Santos 2016-07-09,846,508,0,KO/TKO,1,2016-07-09,3513
Diego Sanchez v Joe Lauzon 2016-07-09,94,333,1,KO/TKO,1,2016-07-09,3514
Sage Northcutt v Enrique Marin 2016-07-09,702,936,0,Decision,3,2016-07-09,3515
TJ Dillashaw v Raphael Assuncao 2016-07-09,612,457,0,Decision,3,2016-07-09,3516
Johny Hendricks v Kelvin Gastelum 2016-07-09,790,298,1,Decision,3,2016-07-09,3517
Cat Zingano v Julianna Pena 2016-07-09,620,500,1,Decision,3,2016-07-09,3518
Cain Velasquez v Travis Browne 2016-07-09,598,819,0,KO/TKO,1,2016-07-09,3519
Jose Aldo v Frankie Edgar 2016-07-09,217,184,0,Decision,5,2016-07-09,3520
Daniel Cormier v Anderson Silva 2016-07-09,450,552,0,Decision,3,2016-07-09,3521
Miesha Tate v Amanda Nunes 2016-07-09,894,214,1,Submission,1,2016-07-09,3522
Devin Clark v Alex Nicholson 2016-07-13,110,833,1,KO/TKO,1,2016-07-13,3523
Rani Yahya v Matthew Lopez 2016-07-13,604,624,0,Submission,3,2016-07-13,3524
Scott Holtzman v Cody Pfister 2016-07-13,109,935,0,Decision,3,2016-07-13,3525
Cortney Casey v Cristina Stanciu 2016-07-13,599,934,0,KO/TKO,1,2016-07-13,3526
Eric Spicely v Sam Alvey 2016-07-13,527,494,1,Submission,1,2016-07-13,3527
Lauren Murphy v Katlyn Chookagian 2016-07-13,130,121,1,Decision,3,2016-07-13,3528
Louis Smolka v Ben Nguyen 2016-07-13,418,630,0,KO/TKO,2,2016-07-13,3529
Kyle Noke v Keita Nakamura 2016-07-13,879,567,1,Submission,2,2016-07-13,3530
Aleksei Oleinik v Daniel Omielanczuk 2016-07-13,166,818,1,Decision,3,2016-07-13,3531
Tim Boetsch v Josh Samman 2016-07-13,587,933,0,KO/TKO,2,2016-07-13,3532
Tony Ferguson v Lando Vannata 2016-07-13,529,102,0,Submission,2,2016-07-13,3533
Michael McDonald v John Lineker 2016-07-13,932,563,1,KO/TKO,1,2016-07-13,3534
Luis Henrique v Dmitrii Smoliakov 2016-07-23,666,562,0,Submission,2,2016-07-23,3535
Jim Alers v Jason Knight 2016-07-23,931,654,1,Decision,3,2016-07-23,3536
Alex Oliveira v James Moontasri 2016-07-23,30,867,0,Decision,3,2016-07-23,3537
Michel Prazeres v JC Cottrell 2016-07-23,597,860,0,Decision,3,2016-07-23,3538
Kamaru Usman v Alexander Yakovlev 2016-07-23,210,290,0,Decision,3,2016-07-23,3539
Darren Elkins v Godofredo Pepey 2016-07-23,502,760,0,Decision,3,2016-07-23,3540
Frankie Saenz v Eddie Wineland 2016-07-23,579,536,1,KO/TKO,3,2016-07-23,3541
Felice Herrig v Kailin Curran 2016-07-23,661,779,0,Submission,1,2016-07-23,3542
Francis Ngannou v Bojan Mihajlovic 2016-07-23,516,806,0,KO/TKO,1,2016-07-23,3543
Edson Barboza v Gilbert Melendez 2016-07-23,423,510,0,Decision,3,2016-07-23,3544
Holly Holm v Valentina Shevchenko 2016-07-23,164,120,1,Decision,5,2016-07-23,3545
